User;Time
30341673;853
06648119;853
35280861;853
38305211;853
04258412;2560
45546153;853
50071755;1280
31885998;853
96418983;2560
60761296;853
31720748;853
35729422;853
86703957;427
12477400;2134
17902590;427
15563864;854
02835346;854
96632066;854
38017499;853
43523615;853
09268668;854
78742700;2133
40760181;2133
47473173;853
26199072;853
16268501;427
02339829;854
14842205;2134
64434586;853
55704444;854
69928316;853
32160992;854
59687177;854
40385771;853
17814234;853
92279408;853
79227300;1706
40998211;854
44940446;853
13428188;853
90210155;854
99965090;2133
46522855;427
69384334;854
23587828;853
21686373;426
45428722;853
54372209;853
52387828;854
04551423;853
13820643;2133
39087276;853
39070519;854
25027160;853
24531484;854
07695615;2560
85796616;853
04232981;853
12557027;853
68328225;853
73476441;854
99638984;853
66774625;853
12012503;853
60359100;2560
16778177;853
87363054;427
20155774;854
15072318;853
19522406;2133
96830605;853
70426771;853
70298968;854
95900634;853
77366448;1280
82820817;854
40608761;853
87697526;427
91313634;2133
93109581;853
09763183;853
15878764;853
98122472;854
46184963;2134
14444553;427
84743972;853
94148550;854
85612458;854
93060057;1707
57156091;853
10975527;853
38680373;853
66639586;1706
05433393;853
56128155;426
53659470;427
17161256;854
37156861;2133
48082719;854
69018453;853
60641118;853
93115141;853
33148368;854
98964203;854
08929752;853
69665986;853
90418078;2133
07585613;853
87027022;853
53354015;853
83973312;426
88538542;2133
48807338;426
13335944;854
35030191;2133
83586158;853
65001132;427
70479662;853
34148863;854
12605222;853
12338295;2134
97265029;427
36598764;427
22206916;427
63456061;853
17040468;1706
32555376;854
92772625;427
91949260;853
67872666;853
56883128;427
76194147;1280
99783642;854
57130724;853
66062632;2133
15699984;426
62722527;853
89793977;853
76896612;427
60084192;2133
23714397;853
45181498;853
82923983;853
04499464;853
51375946;2133
65199167;853
88688180;853
26940988;853
55711935;854
01243268;427
84876344;853
06988901;853
94484335;854
69391385;1707
65157921;853
16090636;853
62574055;853
86565561;853
39849082;1707
40580722;854
64422331;854
53413048;853
01793264;853
92931840;426
24398333;427
74613146;1280
90837515;853
78934490;2133
45198697;426
94217471;427
71423200;854
09315147;853
48255122;2133
79681017;1280
66256011;853
69809517;853
07593295;2560
99093078;854
95834120;853
07187999;1280
69390011;853
07817855;1707
52923784;853
45916438;854
35149403;427
59876947;853
39200052;853
95923522;853
66192678;853
50182882;853
56693117;2134
15419353;427
81318694;427
89895537;853
05830123;427
16270784;854
39296683;854
74203995;427
01576828;427
07227700;5547
26655112;853
37645292;427
59059460;853
51227900;854
78901839;2133
24453284;853
85991042;426
37435183;427
49490115;853
52367092;4267
89822106;426
80036080;426
66854075;4266
72540398;1706
50397987;426
99149951;853
21377822;853
05392546;853
04633905;1707
23012660;427
85302815;854
20383070;854
76420233;853
59269344;1706
94808516;1280
11872443;853
56813406;853
35109995;853
89333921;853
04280188;427
28169534;427
21403365;427
27637539;2134
80937426;427
76209805;853
42346644;427
70896342;427
08266804;2133
87829541;853
12741036;853
34384671;853
51485516;1280
50306282;853
48996998;853
14294660;426
20868207;853
43522847;2133
61560708;854
17821389;1280
05284615;853
30615006;427
19062275;1707
30017226;2987
97107130;1280
47902035;426
32990669;854
92991253;427
19387464;853
46065652;427
84875655;853
85092790;2134
66862933;427
38789341;427
64439539;426
37546732;853
74719992;1707
70484764;1280
49615858;854
85315353;853
83527209;853
99467219;853
07644237;853
97944337;427
24678574;853
02960618;2133
69179366;427
84325522;853
96361805;853
76475723;853
34487061;2134
01556985;426
75739146;853
45672701;854
53359901;853
53347689;853
30130984;854
23418821;853
15171495;426
86210664;2134
82833564;426
51013557;853
43396077;854
48195471;853
51729636;426
01756955;427
29442432;427
06083233;853
16100509;427
46519329;853
70509165;853
85202757;427
67463944;853
08661792;1707
14249558;853
75442618;427
96182619;853
77384299;1280
12107554;853
42322841;427
41899987;427
84733224;853
09147479;2133
92739466;853
77706134;427
15835593;854
22258427;426
68942960;2987
44857735;853
59495003;427
00521005;854
07091123;853
31804736;853
13069876;854
96595814;426
83394781;427
58054599;1707
22717516;853
76499199;854
40728020;853
32972221;853
18241295;2134
36198243;853
25817698;427
72846420;426
59357824;854
27596094;853
16311316;853
13105267;853
26680714;854
07069999;2133
34812882;854
75538181;853
15909864;853
96137614;854
09467878;853
87889479;427
47603167;854
79511726;853
92248474;2133
30200772;853
41789239;853
40378588;854
07387959;853
90057500;2133
64239944;854
69429347;853
77956236;853
10566392;854
58309940;853
08975966;853
81235336;854
96645500;427
50047850;1706
56713366;854
02738733;853
94758921;853
90723334;427
50885916;2133
19205868;854
71525506;853
63685607;853
90545267;854
16298941;853
35834954;853
94969444;1280
72332575;853
51627181;2133
87213768;427
76877770;853
42977016;426
22281832;427
06266644;2133
01906607;853
37208350;853
15394685;853
03747918;854
60732342;427
72748377;853
16534340;853
82158024;854
96460960;2133
44573441;853
03651834;853
90022968;853
19609341;853
40519817;1706
75628816;426
03440426;853
61085436;854
76905325;427
02216172;1280
21195226;854
73183707;853
47478497;853
27814157;853
55211808;427
93771763;427
95991994;853
07735908;854
53208060;2133
42577164;854
84288896;853
87428413;1280
86522067;853
18855709;426
51203924;854
71314934;853
40115560;853
14870977;1280
63983493;1280
90563199;853
71974808;853
62402296;853
37750622;2133
20919600;854
68601014;853
97116347;854
61870942;853
16123614;853
91816727;853
90172449;853
98256325;854
82088664;2133
85955131;853
85872952;854
72972870;853
57144306;854
84721821;2987
44382380;853
52207010;854
97739441;853
72421009;853
11118840;426
02479923;853
26519677;853
68987678;854
75127117;853
40576057;853
75831277;854
28024798;853
83919539;853
33600876;2134
10384399;853
09232556;854
98890995;427
41429445;427
79133424;1707
44679048;426
49543786;427
94897850;854
13761044;854
07985877;853
30112630;853
81946096;854
78293581;854
06816459;2133
39629588;853
48639743;854
90828290;853
56831727;853
90637607;1706
19670064;854
09430424;427
35354728;853
66645130;853
96440293;853
43026386;853
94410833;427
83099599;854
31563678;2133
97797985;853
08208246;427
86008981;854
98999329;426
93678890;2133
78603483;853
25144382;853
06271496;1280
22512714;2134
54345973;853
18998222;853
80883204;853
24150629;854
26148159;2133
94369851;854
39189758;853
73253022;854
94702993;853
45154669;853
20637049;854
85876129;853
18261270;426
28518345;2560
32633815;853
22956913;853
92213484;854
38773912;853
78384480;854
73413471;853
40491527;854
41285007;853
79784981;853
81496263;427
88292119;854
02052487;853
58618260;853
76528799;2133
79303838;854
30454781;426
49767763;853
94768437;854
28590347;2133
84323316;854
93662323;853
74143541;853
85008155;2133
00209441;854
81905328;853
49514610;427
30860071;853
87306572;2134
46363755;853
96949790;853
22190095;854
09656440;854
96397468;853
29386975;853
55599696;853
66108845;427
23959607;1707
04618253;854
09893626;853
47243428;853
52308822;853
66016352;2133
44009313;854
01676830;853
89932841;853
86354991;853
52179409;854
97632703;853
84991293;853
55438469;853
44520964;1706
35843554;853
93314537;854
07206772;854
11908265;427
28242086;2133
79498908;853
15132138;853
69007059;853
15068700;853
59598383;854
64651436;854
59393601;853
44067291;426
29619603;2133
84287331;854
06191070;853
22456206;853
00865546;853
71660054;2560
73537662;2133
56762717;853
34828812;427
30003732;854
00997250;853
77152044;853
72813781;853
88646528;854
04278019;2133
23554060;853
47286927;853
27825827;854
91835657;854
88426514;2133
91847024;853
90833100;854
05351189;427
89492421;853
99016558;853
07779205;427
45236779;853
32538337;853
17184174;2133
54430769;854
28851630;853
97743277;426
39146792;853
88585219;853
16277715;854
39404355;854
83627786;853
39620517;1706
69366985;427
63121067;854
53822987;854
51450778;426
41565739;2133
38550000;853
96234639;854
27320591;854
19311712;854
97302815;854
57465528;853
98982297;853
38268819;854
04832672;2134
84968177;853
87621495;426
80405180;426
38261177;853
37624124;2133
77687498;854
65622170;427
94101008;427
09578659;854
19631796;427
81296908;853
88995045;1280
95189212;853
47012503;1706
67826676;853
01063698;853
08367944;427
47893986;853
90835214;2133
80402526;853
17194331;853
76596219;853
80768867;853
81530726;853
62146322;853
63886364;853
47253705;427
65106436;1707
81310420;854
42873565;854
73909767;427
02114275;853
20790679;1707
25375150;853
78985900;853
17852805;853
57655825;853
83963754;853
20733974;854
43256416;853
40204263;853
42725467;2133
88599207;854
20410207;853
69814555;853
95391980;853
53996027;2133
62751702;1280
52356787;854
94791335;853
74058412;853
70301506;853
94209077;426
26987347;426
30308866;426
64955866;2133
10130076;427
73494310;427
66300241;853
69633050;426
78855281;2133
49572971;853
63814881;426
74737989;853
45169746;853
21284467;853
27491534;427
09666166;427
85986948;853
20803400;2133
65181406;853
14946166;853
90504822;853
56303523;853
79543596;2133
67289290;854
31889929;427
30999142;853
89490021;853
05552408;853
55494646;427
36746895;854
86815943;853
58078180;2133
91665001;854
37568896;854
51194643;427
49387513;427
60616244;2134
10005226;853
62588778;853
82550314;853
29237801;853
84867312;853
91379933;853
39524100;854
84260167;854
79887621;3413
58327634;853
91390607;853
50761922;854
53908353;854
96531599;2134
57741596;853
36596282;853
44098480;854
01998716;854
80442417;1280
07820356;853
89335143;853
16867608;853
61690311;2134
28452967;853
77642213;853
21635963;853
69314266;853
60857088;2133
12127961;854
41216919;854
55372816;854
37213986;854
12369223;853
41328860;853
15721461;853
58204322;853
02944170;2133
17277387;853
05479796;853
70987202;426
51990621;853
52665005;1706
77087062;853
79688445;426
18830031;426
28394347;853
38311382;427
17511106;854
10039420;854
22406680;854
26434150;2134
35392448;427
50998307;854
53235237;427
15451424;853
29957240;2133
54608638;853
38598796;853
14861140;853
75909495;853
37330786;426
99220184;853
70641021;853
73491433;1280
33009003;2134
90494717;854
23966920;854
96666521;854
39790131;853
39257404;2134
62737976;853
07977647;853
88394412;853
47381987;853
27079714;853
34981546;853
30814908;853
02748198;853
58483288;1707
18109831;853
46642098;853
68626629;853
09977072;853
00681583;2133
91468838;853
64716601;853
37180094;853
21000021;853
91162239;853
88898668;853
95480750;853
39914539;853
65987028;2133
26373478;853
68764174;853
69799971;427
50835308;427
52317250;2134
95018512;854
80269976;427
89594980;853
83110141;854
88266915;853
62031793;853
56165978;1280
12752170;854
51374254;2134
11417017;427
97052271;427
81814929;427
20909695;854
65950031;2134
77687815;427
92649753;853
43887845;853
31169991;853
55934215;853
57179303;853
34018987;854
65761959;854
38508329;2133
07954477;853
01562359;853
31681326;3840
02218312;1706
50051694;1280
88559130;1280
67277711;1280
65306452;1280
89063277;2133
23329343;1280
92165710;853
38134664;853
87897464;853
51250847;2133
77312451;853
50195213;1280
36678757;1280
72710286;854
52880738;1280
22529295;853
20506932;853
36028241;1280
58814822;2986
79673157;853
60255289;1280
67018116;854
24645338;854
04529007;2133
58559578;853
14898562;854
67176784;854
73452835;1280
59833610;853
06541444;5973
98250612;853
53608542;853
03276515;2133
59899399;853
94627735;853
74627123;853
72240932;853
00451856;1707
27485404;427
10648547;426
89291244;853
06343317;1280
39806932;854
36097017;427
87222761;853
84274730;853
00503735;2133
30810731;853
79580711;854
73016086;853
59615341;853
09514357;2133
46313867;853
04361150;853
55440524;853
57338000;854
66106944;854
92746947;853
63278285;853
34976297;853
30459100;2133
21468248;854
22914789;854
78914408;853
52617055;853
50898483;853
93660475;1280
51792660;854
82678089;854
08401962;2133
90397875;853
57475543;426
41713701;1280
71407207;853
35041933;1706
95079518;853
88339484;853
74105074;853
84809043;427
40823170;853
62520753;853
80991367;426
34691608;853
82832701;1707
00108544;854
37614242;853
52834940;853
24689488;853
63601261;2134
59957031;854
41104320;853
40794484;853
53191800;853
61517182;853
38894069;427
52149404;853
29604382;427
53400058;3840
57579037;427
87242716;1280
82923205;854
61842815;427
87320958;2133
35200836;854
15245053;426
71929189;854
34391919;853
93594708;853
22736038;853
58212924;854
11370871;426
91154085;1707
17853983;426
18416484;854
35517204;426
09683970;427
16833157;2560
29278573;853
58497291;854
94560427;853
06589298;1280
46505329;2134
10504967;853
69079960;1280
40406076;853
91071175;1706
44733424;854
00619806;426
41475548;854
01739468;427
47074996;2133
44442900;853
74986223;426
28833742;427
57962997;1280
91470877;854
25741823;426
69768236;427
10983154;853
56294369;2133
49027543;853
05005642;853
96660205;853
68920080;427
94674103;2133
82222991;853
57572726;854
59262452;426
74834086;854
98152187;853
28405369;427
22278830;427
12414039;853
59731943;1707
68194318;426
88275901;427
92804080;427
36110915;853
45955369;2133
71477314;427
32221691;426
26291344;427
77891164;853
53285779;2133
41658472;1280
24023367;854
87201547;853
78158611;2560
77397864;853
81810378;427
24102580;426
27524639;427
81243159;1707
79522013;426
43934385;853
13949248;854
97974527;2133
81519778;853
82698746;853
52313582;854
13831388;853
45239224;2133
16610410;854
37020318;853
64804548;853
24563832;854
90077811;427
78828031;853
57569670;853
58001753;854
08275708;1706
21493528;853
66733912;854
95008305;853
25346645;853
86034874;2134
10617165;853
40307316;853
93372617;854
86682267;853
82318725;853
23761644;427
10037866;427
23381493;426
37059022;1707
84696185;854
14678737;853
35565226;853
35261276;854
36862097;1706
19552613;853
52593612;427
72510022;853
10659661;853
63694118;854
77775383;853
72067105;853
89018574;854
25500151;1707
27405011;853
43919345;427
29307495;853
61920771;853
95728492;2134
39706618;427
36394725;853
98995782;1280
05837132;853
99400764;854
25255573;854
41118112;853
36611875;853
61443072;1707
83785090;853
24047137;853
78612633;853
09559377;854
42546688;2134
46998248;853
13943564;853
24927610;427
66556776;427
10388310;853
96955937;853
35336022;853
57167394;853
86834688;2134
58403147;853
93861472;1280
38666941;853
64668733;426
58080939;1707
02880507;854
57746094;853
45626960;426
99019259;427
50442278;853
09439759;853
18925690;854
34631655;854
27480400;2133
95494096;853
14651478;854
37036164;853
82043829;853
94633450;1707
69600168;853
44697059;853
91663168;853
91137336;2134
71283141;854
78762735;853
70978459;853
63448549;854
58569671;1707
86007331;426
50308294;427
13767284;854
67606017;853
67314545;853
88477218;854
23526749;853
53107968;853
06075137;2134
12199362;854
20784596;853
84410894;853
06732370;427
63335766;1707
99810256;426
32816827;427
81797287;854
97650136;853
27290281;2133
82790136;854
04750335;427
22283675;853
10575018;2133
23475819;853
04080639;854
17345823;853
57956345;853
71321303;1707
09016704;427
41687457;853
53524478;853
87654777;853
48012856;427
64484852;853
47999324;853
95075490;854
04984099;1707
56024114;426
26759909;427
56011215;853
33384487;854
09549256;2133
88360718;426
11135566;854
60565796;853
06793689;853
33028040;854
15927745;853
45180874;853
12348049;854
07268347;2133
46031809;854
75614772;853
72772209;854
95314950;853
45483703;853
10219195;427
37644958;853
74655857;853
38463189;2134
71749896;426
09365672;427
49487039;854
81688311;426
13390040;2133
26330097;853
80760133;853
08640883;854
08883591;427
42530977;853
08670893;854
75031722;853
19282413;853
01745930;2134
81218691;853
50771685;853
55800128;427
20061137;853
81319724;2133
08452664;854
17736793;426
13819030;854
06879728;853
22577775;1706
13527153;427
92748698;854
04252336;853
80313232;2133
31058112;854
80348146;854
90924000;1280
65633349;853
71195375;1707
13583178;427
56458654;853
45278797;427
01414620;426
54773005;854
09067768;427
15772783;426
87832415;853
03956263;854
54033024;853
32833294;427
33358934;853
22740889;853
55743708;2133
75557022;853
02886178;427
04567551;853
91913189;854
13142349;2987
45015584;426
38337051;853
55031729;853
35214359;853
44374080;854
63141538;426
47285084;427
40993003;1280
45837148;2133
20082746;854
48911278;854
86537715;853
66265731;853
02671994;1707
08428968;853
19739858;853
94309209;854
11365774;853
79952232;853
47512616;853
30105990;854
06286449;426
76012891;2134
99497111;426
42881968;427
73802193;853
27906549;854
31819528;1706
01306816;853
43268039;854
48075401;853
02134527;853
64563352;854
79804460;853
95354121;853
37740763;854
62637153;1707
42681750;853
36863669;427
49975334;427
62089351;853
66374202;2133
75779599;1280
61556766;854
28535246;853
83552845;853
71261729;853
27365197;853
12337506;854
86315605;427
77017051;2133
06310758;426
45480476;853
14338045;854
59460650;854
47805874;2133
87967188;853
62655722;1280
57822689;854
86785691;427
43692964;426
98127484;853
78483487;854
72533986;854
75514378;2133
93172461;853
73066495;853
61913262;1280
44063518;853
96779005;2133
60386938;854
64655302;853
79641999;427
26313246;854
88180349;853
24498926;853
11379743;1280
55870078;853
25424809;2133
29483093;854
75365087;854
13468503;853
89943673;853
02190532;1707
59262933;854
71449613;853
08551932;853
87985386;853
22405668;854
06001874;853
55649620;853
71217744;427
82215965;2133
35104687;854
20711697;427
87430408;853
65423270;853
32654078;2133
59798589;854
00907361;854
70464140;853
33444774;853
28904639;853
56895625;854
25873638;426
25051049;854
78126703;2133
92631527;853
51787494;853
14628578;854
80105202;853
66077793;853
31276469;854
25713914;427
24430254;853
67356117;2133
91323326;854
44671781;854
13051166;854
88751395;427
99517255;2133
44559188;854
96874214;854
12128400;854
95686922;853
03595038;853
08538971;853
18167552;853
06983058;853
68519828;1707
14433166;427
51215508;853
55759507;853
83696321;853
90889647;853
84767113;854
72542160;854
38235416;426
36674943;1707
19935489;854
07765621;427
44868972;853
98232380;853
54283611;2134
26028816;853
37591898;853
48231679;854
87670458;854
40004480;853
96924584;427
93212915;427
13876523;853
51445377;1706
08544618;853
69861028;854
20896436;854
05156421;853
57830101;1707
59305080;427
81871917;853
80396005;853
47962300;854
96784630;853
20078833;853
15265903;427
94795667;427
67201974;2133
57309629;427
73589259;854
49485131;853
08898764;853
09608426;2133
67768328;853
02905655;854
85137146;853
39893435;853
64254901;1280
78579907;854
89888846;853
89774786;853
89121689;2133
79044858;853
05437881;853
74910198;853
58560048;853
38368638;1707
42986095;854
48099665;2987
63275386;1280
46356051;853
05030153;854
26055526;1280
85478498;1280
78927475;853
14417688;2133
79021542;853
87280348;853
95188433;854
33341270;853
74258895;2133
78909302;854
87055506;853
49946202;853
32467052;853
88347599;853
43790022;853
57444118;1280
22564207;854
76572048;1706
38525846;853
48433881;854
67206797;427
93260114;853
36589641;2134
36943708;853
94094142;853
49927208;853
16292328;854
80605139;853
06470529;853
50085413;854
39634893;854
15616779;1706
29525992;853
11546691;854
14928628;853
22489852;853
58109379;2134
70384032;426
57358677;427
57016179;853
04656442;853
89012931;1707
35898448;854
80112279;427
06627731;853
66121477;853
53277673;854
91358684;427
57976067;853
12685306;853
60509027;1707
23223762;853
05128011;853
02801659;853
31507483;854
24727008;1707
86473497;3840
60966514;853
16013977;426
73610764;1280
35301083;854
53488512;853
22851530;427
67793176;853
31324844;1707
84566881;854
95679782;853
13633412;853
26955828;854
23744800;2133
85782656;853
10330566;427
69363044;427
72537277;426
25332929;854
69252231;854
81399034;853
93455277;426
49377232;2133
42140116;1706
44398581;1280
90907706;854
70519402;853
56068055;853
50849233;853
03260266;853
34779968;854
52504599;1706
19196612;427
21030996;427
18775187;853
41201840;854
02285805;2133
28214724;853
28176487;854
04590640;853
16226528;853
14278313;854
58688028;853
59265755;853
22266735;854
40966941;1706
79110927;853
74242715;854
62048614;853
07134759;427
30397344;2133
15457554;853
32284821;854
46841092;853
93364092;427
40174484;1707
84650988;426
34047863;854
80173063;853
88249365;1706
59324429;853
15351613;854
21125723;853
85113920;853
76015330;2134
84239654;853
90981923;853
44416998;853
90608902;854
16135125;853
87394200;853
90715627;854
00192915;853
44429193;1707
85368924;427
32769529;853
84031980;427
42713109;426
32487618;2134
41913814;853
09394629;853
78113965;854
28880237;427
22543669;1706
57648637;853
47366245;854
51334084;853
18820187;2560
53182067;853
43943848;853
51244035;854
41844130;853
26783139;2560
00381906;853
24562071;427
30069680;853
87534717;854
44790094;853
12300595;853
73751822;854
67531845;854
50862810;1707
71342194;853
51136161;853
96198599;853
21704981;427
38360542;1707
32758368;853
71148906;853
23110238;426
55440088;854
41514119;853
60291694;853
67187787;427
03517138;426
92677198;2133
63183975;427
41870434;854
47166854;426
09952570;854
26208083;2133
41313575;853
28888925;427
17476930;854
31429904;853
08338919;853
28941285;427
98227755;853
09781905;427
84360508;2133
69509097;853
42080771;427
77293812;427
43612028;853
47656845;1707
41574788;853
43210516;853
05987646;854
56680965;853
92523921;853
40715197;853
74042590;854
95541321;853
59382421;2133
02599432;427
47433649;427
71877164;853
44141934;854
22680775;2133
12398697;854
55495575;853
46601468;853
87744413;854
20091001;853
44281725;853
98322164;427
38109238;853
53698276;2134
65641244;853
57226352;853
83252355;854
31307664;853
71859302;2134
46926063;853
52194276;853
14427357;427
13247234;853
47713963;1707
13002578;426
64567605;854
67241152;427
19513627;2986
86338688;854
22756787;853
06271545;853
28656949;427
41820625;1706
72208038;853
72966835;854
54421097;853
45313861;853
21768490;853
40471149;426
19431999;427
77649418;854
89513079;1706
74511526;854
50042600;853
74856132;853
45820051;853
00396257;853
15665897;854
56582729;853
30293459;853
15821438;2133
83426498;854
00910229;853
32687671;426
70798705;854
81985618;1706
30474855;854
53224895;853
83775387;853
13094685;427
50379105;1707
63854776;853
97916836;854
92238711;853
54908264;853
95651835;854
06474833;853
80520161;853
69269109;854
97435947;1707
60562200;426
32727455;427
33914147;853
59811031;853
35461404;2134
96825222;853
78279771;853
04718054;1280
46013979;2134
38782757;853
20850212;853
15057994;427
69503239;853
67894081;1707
89972202;427
55385365;853
06802186;853
19964661;854
56817632;853
73943268;853
93964799;854
56693513;853
68579711;853
30653036;854
08655799;853
35989182;853
97869807;854
25372223;2133
66536752;853
76626465;427
21424661;426
82893079;854
45667524;2133
42347148;853
31918218;427
91592110;427
23688973;2133
51712869;854
37733004;854
22326749;853
19363171;853
80227007;1707
27550905;426
27530810;853
79715172;426
78396536;854
33566659;853
64998542;426
38145270;853
91503484;854
95147522;2133
19254150;853
09651213;853
49187966;854
21871804;854
77164779;2560
99757110;1280
24539780;853
63825704;1280
40159119;853
01582268;427
92714071;426
17303571;1280
85285384;853
48841362;2133
57975872;854
46321161;853
15058656;853
85169453;854
00906235;1707
44984408;426
41891627;853
62669188;854
59521342;853
38147511;427
49104682;854
35659158;853
40442769;853
43147205;2134
32119574;854
96520641;853
35083653;1280
94223123;853
57917312;2133
42993427;427
39943935;427
47792066;426
18354001;854
51238798;853
59783537;853
01898810;427
61894024;854
71244035;2133
65160722;426
58870425;853
35047164;854
54778699;427
13827468;2133
06550622;853
76688150;854
26925252;854
97109237;853
93990511;853
43072392;854
22129954;854
79375899;853
24489423;1707
03399982;854
69612058;426
19145056;853
60619897;853
53631823;2134
19365209;427
49237711;426
39162728;427
90446324;853
18240406;854
88273706;853
66147276;427
98447964;853
44677586;2133
06196008;854
55844529;853
25646999;427
19689835;427
54194984;1706
60455779;854
58987298;853
83735449;853
14009192;854
02620704;853
44375108;854
96287518;427
28127858;853
56646324;1707
50124974;853
90417628;854
69141638;853
78561555;853
47641711;2134
60816876;853
25188877;853
30427029;853
42858894;854
73097878;854
38845390;427
60228468;426
07748328;853
10713709;1707
75007948;854
08444422;427
72067853;853
24721786;853
72671459;854
44236224;854
41966448;853
89376193;853
99255273;1707
81444056;854
54021012;853
12282876;853
58115628;854
65907509;1707
13076228;426
53579696;427
24884050;854
49586293;853
63126239;2133
76547491;854
36137800;854
68961838;853
16221981;853
76889989;853
31953481;854
33875707;854
42414874;854
61449631;2133
89512766;853
19302950;853
73621328;427
32919884;854
40636315;2134
46743537;853
51782699;853
89287076;854
51351849;853
23127561;853
15629696;854
58299235;853
63920252;853
25299283;2134
43438029;854
14783347;853
33903676;853
37032294;853
24711030;1707
07438842;853
44191873;853
04122836;427
20674595;853
86372529;427
48879555;427
93176122;426
56965830;853
31389586;1280
83991349;854
35979604;853
96314926;427
78049258;427
84137125;1706
54588298;853
42254262;853
15005489;854
49873279;853
95653821;2133
51397961;854
62079418;853
47917469;853
74132193;427
11236892;853
49825364;853
71494635;853
22963431;427
95144183;1707
55379171;853
98045685;427
50677948;427
64391865;426
34601891;2134
65434157;853
94161310;853
35396543;854
99900226;427
05613101;853
90589224;853
13035210;854
57905037;853
37261801;1707
55428514;427
31443311;853
28497962;853
14212335;854
46751494;2134
74791858;427
89420983;426
61522656;427
48749754;853
70334148;427
42232601;853
25886611;854
73855784;853
28982443;2133
79116387;853
23547207;854
